segment,anomaly,train,channel,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len
1903,0,1,CADC0872,1.0,0.05,0.012596899224806203,3.807178412067611e-05,2.11755027838259e-09,3.935501111255648e-05,0.01838612053662675,0.27160925366385225,0.0,0.2,0.5,0.004166666666666667,0.015625,6.299978343818185e-10,3.379804300827158e-11,0.01813421256788208,0.05,3.488853714144945e-09,3.5000735951411884e-09
1904,0,0,CADC0872,1.0,0.046153846153846156,0.011627906976744186,4.188955408878626e-05,2.0693442528543893e-09,3.8834655064238165e-05,0.025068427883343337,0.227169903885379,0.0,0.2,0.5,0.008333333333333333,0.0234375,6.320611916025041e-10,5.310755488128749e-11,0.016922032583397983,0.046153846153846156,3.5913741070003235e-09,3.5935737910826113e-09
1905,0,1,CADC0872,1.0,0.038461538461538464,0.009689922480620155,4.468032947238289e-05,1.8084919731752202e-09,3.591015993330764e-05,0.021523820826565877,0.23231507529797105,0.0,0.2,0.5,0.004166666666666667,0.015625,6.892474372198736e-10,3.0173942452891336e-11,0.014497672614429791,0.038461538461538464,3.5200384637983397e-09,3.501785485444903e-09
1906,0,0,CADC0872,1.0,0.05,0.012596899224806203,4.173155193566056e-05,2.073477843883443e-09,3.887950498156599e-05,0.02707319203206781,0.19811729375118026,0.0,0.2,0.25,0.0125,0.0234375,4.928077804956933e-10,3.927256420806068e-11,0.01813421256788208,0.05,3.417648560521286e-09,3.428868441518332e-09
1907,0,1,CADC0872,1.0,0.04230769230769231,0.010658914728682169,4.311644120899533e-05,1.807756208501409e-09,3.5901630582338354e-05,0.025420678171564397,0.21714162076805973,0.0,0.2,0.25,0.004166666666666667,0.01953125,5.597035917370656e-10,4.894270973946253e-11,0.015709852598913887,0.04230769230769231,3.322231923397856e-09,3.3158784539669165e-09
1908,0,1,CADC0872,1.0,0.046153846153846156,0.011627906976744186,4.5989227412375894e-05,1.7497207740163884e-09,3.522345628405259e-05,0.03458707425522976,0.17050104054571041,0.0,0.2,0.25,0.004166666666666667,0.01953125,4.699170247203916e-10,3.3740520818737704e-11,0.016922032583397983,0.046153846153846156,3.047799130677662e-09,3.0513577522068606e-09
1909,0,1,CADC0872,1.0,0.04230769230769231,0.010658914728682169,4.294521129224879e-05,1.7589512044169335e-09,3.533204140017938e-05,0.026181190527997843,0.2177812794456768,0.0,0.2,0.25,0.004166666666666667,0.015625,5.277272737645961e-10,2.7608461169718006e-11,0.015709852598913887,0.04230769230769231,3.2346193915654738e-09,3.2287270407241064e-09
1910,0,1,CADC0872,1.0,0.05,0.012596899224806203,4.5686831782120776e-05,1.6616951734762008e-09,3.417363295886171e-05,0.028419362249240698,0.18681253800711628,0.0,0.2,0.25,0.004166666666666667,0.0234375,4.2544881109743276e-10,1.738843489397013e-11,0.01813421256788208,0.05,2.7523563287868306e-09,2.763576209791366e-09
1911,0,1,CADC0872,1.0,0.038461538461538464,0.009689922480620155,4.277294221344387e-05,1.7930852872983733e-09,3.573120439733261e-05,0.021995675112071907,0.20933630313998214,0.0,0.2,0.25,0.008333333333333333,0.01953125,5.785805139695402e-10,4.560988669325758e-11,0.014497672614429791,0.038461538461538464,3.490754174472494e-09,3.4727452318637654e-09
1912,0,1,CADC0872,1.0,0.05,0.012596899224806203,4.541130474790747e-05,1.8050083976280053e-09,3.586976166403063e-05,0.022723565014799572,0.19220568295176135,0.0,0.2,0.25,0.008333333333333333,0.01953125,4.831312943033629e-10,2.748676524999462e-11,0.01813421256788208,0.05,2.9838987942303627e-09,2.995118675232291e-09
1913,0,0,CADC0872,1.0,0.038461538461538464,0.009689922480620155,4.086614970833669e-05,1.7812632794143287e-09,3.559337937047284e-05,0.017274199113367132,0.240927268881502,0.0,0.2,0.5,0.004166666666666667,0.01953125,5.991669671957978e-10,3.85616979249868e-11,0.014497672614429791,0.038461538461538464,3.468283469088082e-09,3.450461782357808e-09
1914,0,0,CADC0872,1.0,0.05,0.012596899224806203,4.6295915256567804e-05,2.186910243994867e-09,4.0093673114402335e-05,0.020564985022381355,0.19639038601692352,0.0,0.2,0.25,0.008333333333333333,0.01953125,5.588294797877972e-10,1.6239389724980958e-11,0.01813421256788208,0.05,3.600914394769463e-09,3.6121342757644453e-09
1915,0,0,CADC0872,1.0,0.038461538461538464,0.009689922480620155,4.370583008649812e-05,1.9430653504210827e-09,3.744281918206495e-05,0.014260266244664824,0.24790988927394325,0.0,0.2,0.5,0.004166666666666667,0.015625,7.059299755638773e-10,5.848411852646912e-11,0.014497672614429791,0.038461538461538464,3.775829082645612e-09,3.755444515798924e-09
1916,0,1,CADC0872,1.0,0.05,0.012596899224806203,4.342138327723925e-05,1.7007371465287827e-09,3.464250943784644e-05,0.014015600302334875,0.21118537582337266,0.0,0.2,0.25,0.004166666666666667,0.015625,4.6423224231273925e-10,2.011979497366005e-11,0.01813421256788208,0.05,2.815434071611172e-09,2.826653952614998e-09
1917,0,0,CADC0872,1.0,0.038461538461538464,0.009689922480620155,4.1446216954436244e-05,1.8612798236157264e-09,3.6517763262404055e-05,0.011566111732783782,0.2610083727431754,0.0,0.2,0.5,0.008333333333333333,0.015625,7.10872146287298e-10,8.636328546577451e-11,0.014497672614429791,0.038461538461538464,3.620375077236563e-09,3.6012859604366867e-09
1918,0,0,CADC0872,1.0,0.05,0.012596899224806203,3.7661607449611585e-05,1.2530033193682468e-09,2.8902002528396728e-05,0.012810252213589349,0.22176212199814113,0.0,0.2,0.5,0.0125,0.02734375,3.8238832897844013e-10,4.643907425158029e-11,0.01813421256788208,0.05,2.092057741082127e-09,2.1032776220940953e-09
1919,0,1,CADC0872,1.0,0.04230769230769231,0.010658914728682169,3.752635055527034e-05,1.560236250898721e-09,3.292956486627048e-05,0.011124475210291696,0.26609871675213187,0.0,0.2,0.5,0.008333333333333333,0.0234375,5.241695504089114e-10,4.1336370200071094e-11,0.015709852598913887,0.04230769230769231,2.877895311375864e-09,2.873880455697384e-09
1920,0,1,CADC0872,1.0,0.04230769230769231,0.010658914728682169,3.576242382565855e-05,7.24545508432382e-10,2.0644562306906286e-05,0.012189851463020249,0.21968801503582291,0.0,0.2,0.5,0.0125,0.015625,2.824603354261158e-10,3.022862741064511e-11,0.015709852598913887,0.04230769230769231,1.3777011581363864e-09,1.3815820611759667e-09
1921,0,0,CADC0872,1.0,0.046153846153846156,0.011627906976744186,3.493549815773128e-05,1.1320245666890804e-09,2.7186967021843207e-05,0.010271217580213148,0.2800667948721569,0.0,0.2,0.5,0.004166666666666667,0.0234375,3.5096366291036066e-10,2.4527652118398413e-11,0.016922032583397983,0.046153846153846156,1.9972999542929393e-09,2.003484823774896e-09
1922,0,1,CADC0872,1.0,0.046153846153846156,0.011627906976744186,3.2097788830319866e-05,5.286274764663578e-10,1.6874786158353292e-05,0.010330479662233438,0.2481841922451494,0.0,0.2,0.5,0.004166666666666667,0.0234375,1.784968756672507e-10,1.351792191112614e-11,0.016922032583397983,0.046153846153846156,9.711188983098137e-10,9.798692204432523e-10
1923,0,0,CADC0872,1.0,0.046153846153846156,0.011627906976744186,3.3897534305285946e-05,7.180516403812982e-10,2.0527815905310763e-05,0.008868812481679963,0.27037441290365405,0.0,0.2,0.5,0.0125,0.0234375,2.466686406069513e-10,3.984109090453755e-11,0.016922032583397983,0.046153846153846156,1.293267433171333e-09,1.3012123839640004e-09
1924,0,1,CADC0872,1.0,0.038461538461538464,0.009689922480620155,3.238319924550248e-05,2.757361427990635e-10,1.0883492570004598e-05,0.015840005333869193,0.23113853320988356,0.0,0.2,0.25,0.008333333333333333,0.02734375,1.3504112114198783e-10,1.1322344280940989e-11,0.014497672614429791,0.038461538461538464,6.066497206639036e-10,6.126749818691116e-10
1925,0,1,CADC0872,1.0,0.046153846153846156,0.011627906976744186,3.374021373890219e-05,5.61532822111484e-10,1.754805140325285e-05,0.010265004760772467,0.2647741819218231,0.0,0.2,0.5,0.0125,0.0234375,1.872150426914934e-10,1.926454265800755e-11,0.016922032583397983,0.046153846153846156,1.0270801266431184e-09,1.0356905457050952e-09
1926,0,1,CADC0872,1.0,0.046153846153846156,0.011627906976744186,3.1948334850283975e-05,3.2163517152412384e-10,1.21092850048904e-05,0.013543288634902527,0.27948645887897516,0.0,0.2,0.25,0.016666666666666666,0.01953125,1.260781018998607e-10,1.5464194960797276e-11,0.016922032583397983,0.046153846153846156,6.190927027781145e-10,6.287230904043356e-10
1927,0,1,CADC0872,1.0,0.046153846153846156,0.011627906976744186,3.438822560116875e-05,5.724920970763153e-10,1.776825986666349e-05,0.009881424972682289,0.27581136791090466,0.0,0.2,0.5,0.0125,0.01953125,1.949473049615395e-10,2.446867123879521e-11,0.016922032583397983,0.046153846153846156,1.0457182681563113e-09,1.054282091864296e-09
1928,0,1,CADC0872,1.0,0.04230769230769231,0.010658914728682169,3.296785789792347e-05,3.856148572720543e-10,1.369847466771569e-05,0.013156381093072801,0.24287827874880358,0.0,0.2,0.5,0.008333333333333333,0.01953125,1.592513735521345e-10,1.9430965138449942e-11,0.015709852598913887,0.04230769230769231,7.69268211130451e-10,7.763513928452973e-10
1929,0,0,CADC0872,1.0,0.046153846153846156,0.011627906976744186,3.542309275426101e-05,6.796398810912546e-10,1.982694953163552e-05,0.011867722665410377,0.25650605087644723,0.0,0.2,0.5,0.0125,0.0234375,2.4883082168359187e-10,5.712056860785422e-11,0.016922032583397983,0.046153846153846156,1.2279415965885335e-09,1.236049861973391e-09
1930,0,1,CADC0872,1.0,0.046153846153846156,0.011627906976744186,3.3751139614110355e-05,5.945176195426102e-10,1.8205059898482834e-05,0.014839143051890082,0.276227983753622,0.0,0.2,0.5,0.016666666666666666,0.0234375,2.3475168321005984e-10,4.260701071291213e-11,0.016922032583397983,0.046153846153846156,1.083176476472662e-09,1.0916466546594348e-09
1931,0,1,CADC0872,1.0,0.05,0.012596899224806203,3.635503352766914e-05,9.183477937384326e-10,2.3928018716190797e-05,0.013781913963812696,0.27952584398752545,0.0,0.2,0.5,0.008333333333333333,0.01953125,2.7035610784789657e-10,2.117231906039219e-11,0.01813421256788208,0.05,1.5513751492471233e-09,1.5625950302651794e-09
1932,0,1,CADC0872,1.0,0.04230769230769231,0.010658914728682169,3.737503446283989e-05,1.036049303623968e-09,2.576302610132443e-05,0.014037030230862675,0.2503681595593288,0.0,0.2,0.5,0.008333333333333333,0.02734375,3.602186610104469e-10,2.963406613496431e-11,0.015709852598913887,0.04230769230769231,1.936898656099753e-09,1.937836414406948e-09
1933,0,1,CADC0872,1.0,0.05,0.012596899224806203,3.946448603408606e-05,1.2961899488579537e-09,2.949483522416683e-05,0.017529073598739987,0.2458941772343092,0.0,0.2,0.5,0.008333333333333333,0.03125,3.5946281384507734e-10,3.190194228987574e-11,0.01813421256788208,0.05,2.1618317533927494e-09,2.173051634403933e-09
1934,0,1,CADC0872,1.0,0.04230769230769231,0.010658914728682169,4.044700181747341e-05,1.5709726834572567e-09,3.306303025974322e-05,0.015852442227774974,0.25363487368326465,0.0,0.2,0.5,0.008333333333333333,0.01171875,5.376368751677826e-10,3.795829784190332e-11,0.015709852598913887,0.04230769230769231,2.8971688686052167e-09,2.8930525731516294e-09
1935,0,1,CADC0872,1.0,0.05384615384615385,0.013565891472868217,4.147394549628696e-05,1.711187620498252e-09,3.4767126706305923e-05,0.018776807849071785,0.24681349112968048,0.0,0.2,0.25,0.004166666666666667,0.015625,4.2590926503802266e-10,2.2993156927269388e-11,0.019346392552366174,0.05384615384615385,2.69665050885545e-09,2.7140371061492166e-09
1936,0,1,CADC0872,1.0,0.3346153846153846,0.08430232558139535,3.124988753217168e-05,1.6925736469541791e-09,3.454490468602383e-05,0.012010201041358443,0.2459432912309273,0.0,0.2,0.25,0.075,0.125,2.213201532071757e-11,1.2475685290266353e-12,0.1078355314197052,0.3346153846153846,5.830718226263004e-10,6.176514192225034e-10
1937,0,1,CADC0872,1.0,0.4807692307692307,0.12112403100775194,2.2583779552403224e-05,9.970601993093533e-10,2.5166688319450746e-05,0.011201037033636237,0.23550528356831835,0.0,0.2,0.25,0.14583333333333334,0.16796875,7.319771890651543e-12,1.236889528602223e-12,0.15389837083010086,0.4807692307692307,2.401515019626688e-10,2.6218637921110214e-10
1938,0,0,CADC0872,1.0,0.4423076923076923,0.11143410852713179,1.8606120133142625e-05,4.858590063987881e-10,1.5970528371121315e-05,0.017720529913460223,0.23287453353840026,0.0,0.2,0.25,0.15833333333333333,0.16015625,3.454089094591892e-12,1.29594887701583e-12,0.1417765709852599,0.4423076923076923,1.2580910595342926e-10,1.4293809428002103e-10
1939,1,1,CADC0872,1.0,0.3423076923076923,0.08624031007751938,3.926491700379162e-05,9.439682418813452e-10,2.4336535464227532e-05,0.015238247355015645,0.25402355825759904,0.043478260869565216,0.2,0.25,0.008333333333333333,0.01171875,3.3459387475069384e-10,2.6473963719203647e-10,0.1102598913886734,0.3423076923076923,3.186022602178213e-10,3.4295787619641074e-10
1940,0,1,CADC0872,1.0,0.36153846153846153,0.09108527131782945,1.7363467803934576e-05,8.990632817613137e-10,2.361695922676921e-05,0.020016277007529122,0.20883974984499573,0.0,0.2,0.25,0.10833333333333334,0.1328125,8.665561794394066e-12,1.0635238257809854e-12,0.11632079131109387,0.36153846153846153,2.8763652868084157e-10,3.10940545072889e-10
1941,0,1,CADC0872,1.0,0.30769230769230765,0.07751937984496124,3.937907821400181e-05,2.613614842490381e-09,4.4405982738286425e-05,0.03599002331086597,0.12020005498367117,0.0,0.2,0.25,0.0875,0.11328125,2.1740783590247057e-11,1.4422620895311815e-12,0.09935027152831652,0.3076923076923077,9.734148215854197e-10,1.022326750986272e-09
1942,1,1,CADC0872,1.0,0.3769230769230769,0.09496124031007752,4.412213122867242e-05,6.773190353547253e-10,1.9784020454113625e-05,0.0204844632629312,0.25491967782995467,0.021739130434782608,0.4,0.25,0.004166666666666667,0.01171875,1.0274783535721385e-10,6.397238927990758e-11,0.12116951124903025,0.3769230769230769,2.0780282614757012e-10,2.2802418650434696e-10
1943,0,1,CADC0872,1.0,0.4346153846153846,0.10949612403100775,3.843753220466117e-05,3.7110410328113386e-09,5.4119760804440126e-05,0.013681461749430197,0.24490564225296554,0.0,0.2,0.25,0.11666666666666667,0.1484375,2.7557554581295433e-11,1.46753064449204e-12,0.1393522110162917,0.4346153846153846,9.966394300374563e-10,1.0497330337141188e-09
1944,0,1,CADC0872,1.0,0.35,0.08817829457364341,3.678463253938818e-05,1.5674839179610074e-09,3.301970969998662e-05,0.013017567129885506,0.24038623202342282,0.0,0.2,0.25,0.0875,0.1328125,2.0326234876516365e-11,2.060962798082735e-12,0.11268425135764158,0.35,5.1734627811041e-10,5.496045293566263e-10
1945,1,1,CADC0872,1.0,0.2815384615384615,0.07073643410852713,1.7387065844203843e-05,1.012571807898501e-09,2.540524356852333e-05,0.017444093487307674,0.2208710784795772,0.043478260869565216,0.2,0.25,0.07916666666666666,0.078125,7.774333870863673e-11,6.337015156128475e-11,0.09139837083010086,0.28076923076923077,4.123007832335997e-10,4.405219910158553e-10
1946,1,1,CADC0872,1.0,0.29846153846153844,0.05135658914728682,3.721292466677156e-05,1.2449265528785617e-09,2.879004779437845e-05,0.01223923615256671,0.269914930882722,0.021739130434782608,0.2,0.25,0.025,0.02734375,2.3045492724072455e-10,1.7345469717066098e-10,0.848089604344453,0.20384615384615384,4.787358284926257e-10,7.159902790869885e-10
1947,1,1,CADC0872,1.0,0.2392307692307692,0.06007751937984496,2.48197773659844e-05,9.293292515933712e-10,2.4103769785095448e-05,0.025958868130449588,0.20122083769611324,0.043478260869565216,0.2,0.25,0.0125,0.01171875,4.1766468485380717e-10,2.631532181602351e-10,0.07806439100077579,0.23846153846153845,4.4162536536288117e-10,4.702617872871456e-10
1948,1,1,CADC0872,1.0,0.5153846153846153,0.12209302325581396,3.008620389472871e-05,1.5085427695922287e-09,3.228064817143955e-05,0.02702501709916442,0.17597687458911176,0.021739130434782608,0.4,0.25,0.020833333333333332,0.0234375,7.008313614671467e-10,6.697101853754197e-10,0.2520849495733126,0.48461538461538456,3.4097221515137835e-10,3.8969478327249206e-10
1949,1,0,CADC0872,1.0,0.4653846153846154,0.11724806201550388,3.175451784252014e-05,1.237527802641541e-09,2.8687184982328454e-05,0.02766450040000464,0.19196649337082033,0.021739130434782608,0.2,0.25,0.008333333333333333,0.0078125,1.8908527769482424e-10,1.6812445205707887e-10,0.14904965089216446,0.4653846153846154,3.0888277113511277e-10,3.337318933933561e-10
1950,1,1,CADC0872,1.0,0.3384615384615384,0.08527131782945736,4.379577510367201e-05,1.2035342063481188e-09,2.8210744107011908e-05,0.0481116252395917,0.13564553748815872,0.021739130434782608,0.4,0.25,0.008333333333333333,0.01171875,1.782972494208521e-10,1.1462963145506008e-10,0.1090477114041893,0.3384615384615385,4.104191650288755e-10,4.383235704029466e-10
1951,1,1,CADC0872,1.0,0.6069230769230769,0.1298449612403101,3.7441653748031075e-05,1.66577345642452e-09,3.422285938491782e-05,0.027911073254542607,0.15344407794507114,0.0,0.2,0.25,0.008333333333333333,0.00390625,2.2993244832875174e-11,1.4561677418818028e-11,0.9236811481768813,0.5153846153846153,3.2014607252125384e-10,4.049986766536123e-10
1952,1,1,CADC0872,1.0,0.33076923076923076,0.06976744186046512,4.100033495678879e-05,2.0474181640832522e-09,3.859602059932948e-05,0.034570621496938375,0.15884630865848293,0.0,0.2,0.25,0.016666666666666666,0.03125,3.5468057148443976e-11,8.437488622050638e-12,0.3611811481768813,0.27692307692307694,7.128115091464949e-10,8.849808945844185e-10
1953,1,0,CADC0872,1.0,0.43846153846153846,0.11046511627906977,3.125482223309557e-05,1.1569731226250705e-09,2.7547569943540587e-05,0.012979127315366677,0.27119320811442327,0.021739130434782608,0.2,0.25,0.004166666666666667,0.015625,7.914056231100457e-11,4.852898535111333e-11,0.1405643910007758,0.43846153846153846,3.0620645708550166e-10,3.3079274083869823e-10
1954,0,0,CADC0872,1.0,0.41538461538461535,0.10465116279069768,2.9277602096551135e-05,4.955340590192508e-10,1.6178146911060384e-05,0.022838560926280282,0.1928394035089802,0.0,0.2,0.25,0.1375,0.15625,3.5625444539334312e-12,5.781475423310729e-13,0.1332913110938712,0.4153846153846154,1.3720236019569296e-10,1.5472446827438083e-10
1955,1,0,CADC0872,1.0,0.42769230769230765,0.10755813953488372,3.788078950587146e-05,4.82206441678111e-10,1.5891662548534174e-05,0.013154451742449669,0.23881445994862843,0.021739130434782608,0.2,0.25,0.020833333333333332,0.07421875,1.8497182144251658e-11,9.99048043716586e-12,0.1374612102404965,0.4269230769230769,1.2939225119396803e-10,1.468857053943852e-10
1956,1,0,CADC0872,1.0,0.4769230769230769,0.12015503875968993,3.6588770498811525e-05,2.7728914858728164e-09,4.5926049628229695e-05,0.014795352871629454,0.2304449825321232,0.0,0.2,0.25,0.0125,0.02734375,4.45154744805239e-11,1.9412463238132067e-11,0.15268619084561677,0.4769230769230769,6.801431782523914e-10,7.206623433109475e-10
1957,1,0,CADC0872,1.0,0.21153846153846156,0.05329457364341085,2.883370307039685e-05,1.9518823928941447e-09,3.754140514691513e-05,0.01588914420567346,0.25817188908439115,0.021739130434782608,0.2,0.25,0.004166666666666667,0.01171875,2.1908923030127076e-10,1.1285450634854049e-10,0.06904577191621412,0.21153846153846154,1.0277788383855975e-09,1.0738148359607126e-09
1958,0,1,CADC0872,1.0,0.18461538461538463,0.046511627906976744,3.75217609957832e-05,1.3058694091252023e-09,2.9626399132131148e-05,0.023807893339282606,0.20067183325344445,0.0,0.2,0.25,0.0375,0.06640625,4.5294100334367995e-11,9.555201920428865e-13,0.060560512024825444,0.18461538461538463,7.811771335384548e-10,8.173308205555118e-10
1959,0,1,CADC0872,1.0,0.14615384615384613,0.036821705426356585,2.8809915069252764e-05,2.19844049415e-10,9.26827294658266e-06,0.010617401847694496,0.26034059071082405,0.0,0.2,0.25,0.029166666666666667,0.05859375,1.5012687224305677e-11,9.603137623636684e-13,0.04843871217998449,0.14615384615384616,1.7865079247710045e-10,1.9517924553876226e-10
1960,0,0,CADC0872,1.0,0.18153846153846154,0.045542635658914726,3.694679944397987e-05,8.29162745583891e-10,2.2462158326013323e-05,0.01089485245855186,0.25449756038223487,0.0,0.2,0.25,0.029166666666666667,0.06640625,3.2590196777565464e-11,1.4453977409076523e-12,0.05988169123351435,0.18076923076923077,5.087525174558678e-10,5.382200931296087e-10
1961,1,1,CADC0872,1.0,0.1892307692307692,0.04748062015503876,3.468721138469474e-05,9.616672975126404e-10,2.461568523057739e-05,0.016939170525297427,0.23391413877352424,0.021739130434782608,0.2,0.25,0.004166666666666667,0.0078125,2.0726311981883533e-10,1.7678586023708786e-10,0.06337276958882855,0.18846153846153846,5.662378673278613e-10,5.980141426766502e-10
1962,0,0,CADC0872,1.0,0.1653846153846154,0.041666666666666664,2.1114512692737238e-05,9.279527036732937e-10,2.4081793118755166e-05,0.02236202147478525,0.1665386506969545,0.0,0.2,0.25,0.041666666666666664,0.0625,2.2889089650871594e-11,1.7640433514936525e-12,0.055566330488750974,0.16538461538461538,6.16734492473863e-10,6.465849367562003e-10
1963,1,1,CADC0872,1.0,0.2046153846153846,0.05135658914728682,3.752792356583328e-05,1.5476364829193285e-09,3.277236823010189e-05,0.018763436678490154,0.25705624336635946,0.021739130434782608,0.2,0.25,0.004166666666666667,0.0078125,3.6066013469413286e-10,2.2020392456569645e-10,0.06822148952676493,0.20384615384615384,8.420273329664803e-10,8.84358651703515e-10
1964,0,0,CADC0872,1.0,0.1807692307692308,0.045542635658914726,3.1862990102541025e-05,1.065477948091483e-09,2.6206093152092467e-05,0.011277927290847443,0.24998099338032276,0.0,0.2,0.25,0.04583333333333333,0.0703125,4.29636878167118e-11,2.408434333997231e-12,0.06031807602792863,0.18076923076923077,6.521061029420365e-10,6.839983165858984e-10
1965,0,1,CADC0872,1.0,0.13153846153846155,0.03294573643410853,2.650161677318436e-05,2.5309662708659426e-10,1.024723567393805e-05,0.024020423750535175,0.20483837748472133,0.0,0.2,0.25,0.04583333333333333,0.0546875,1.887058133910797e-11,1.6377030745691855e-12,0.04431730023273856,0.13076923076923078,2.2274870714589516e-10,2.411521891380374e-10
1966,0,1,CADC0872,1.0,0.17307692307692307,0.0436046511627907,3.8731127616591135e-05,7.339631829167699e-10,2.0813009093510113e-05,0.011679610312908276,0.2653349810698348,0.0,0.2,0.25,0.05416666666666667,0.0703125,3.373996470785242e-11,3.222185231150231e-12,0.05692397207137316,0.17307692307692307,4.718264183427753e-10,4.977944073427467e-10
1967,1,0,CADC0872,1.0,0.1546153846153846,0.03875968992248062,2.871850182602549e-05,5.709351439041757e-10,1.773709385582119e-05,0.029438167633806057,0.18667632515781724,0.021739130434782608,0.2,0.25,0.008333333333333333,0.01953125,8.362383545729438e-11,4.005636876199456e-11,0.05139643134212568,0.15384615384615385,4.0989970853192373e-10,4.3498423148019716e-10
1968,0,0,CADC0872,1.0,0.18538461538461537,0.046511627906976744,3.272288418935848e-05,1.863851722136175e-09,3.6547151086524416e-05,0.012392260739581135,0.24695222061016106,0.0,0.2,0.25,0.041666666666666664,0.06640625,7.05552690775672e-11,4.919950101453763e-12,0.06109387121799845,0.18461538461538463,1.1049160067675878e-09,1.155392611062732e-09
1969,1,1,CADC0872,1.0,0.23076923076923073,0.04844961240310078,3.3315058725161854e-05,2.979226290869109e-09,4.783285856877845e-05,0.022951257706752166,0.33720966171400135,0.021739130434782608,0.2,0.25,0.008333333333333333,0.015625,1.5051069746134474e-09,1.201328531049927e-09,0.2084464701318852,0.19230769230769232,1.4453000975298842e-09,1.767826163593625e-09
1970,0,1,CADC0872,1.0,0.1423076923076923,0.035852713178294575,3.760967106928754e-05,1.6156379502958674e-09,3.36135861464917e-05,0.011607022472182649,0.23468005327741312,0.0,0.2,0.25,0.0125,0.0625,9.385811608593193e-11,2.950396844618328e-12,0.04722653219550039,0.1423076923076923,1.2081358558802008e-09,1.2520181506095213e-09
1971,0,1,CADC0872,1.0,0.13076923076923075,0.03294573643410853,3.564057718864128e-05,1.3421540547371666e-09,3.011545719134819e-05,0.011075119752281738,0.2532987516281224,0.0,0.2,0.25,0.0125,0.0546875,9.03161336805933e-11,3.3175554613173257e-12,0.043589992242048105,0.13076923076923078,1.0822211094717343e-09,1.1209141346855836e-09
1972,1,1,CADC0872,1.0,0.12769230769230772,0.023255813953488372,3.803630878205202e-05,5.841938124582576e-10,1.80012645968078e-05,0.022061497144674674,0.18518554653625488,0.0,0.2,0.25,0.004166666666666667,0.01171875,1.3108158528040077e-10,4.7761209348085394e-11,0.15200737005430567,0.09230769230769231,4.948413768111479e-10,6.692764146225951e-10
1973,0,0,CADC0872,1.0,0.13076923076923075,0.03294573643410853,3.429552820202073e-05,7.832143376668818e-10,2.1677940555794398e-05,0.011233930262887604,0.2669804684473394,0.0,0.2,0.25,0.03333333333333333,0.046875,5.446136746732107e-11,2.398177327583788e-12,0.043589992242048105,0.13076923076923078,6.417113887032436e-10,6.693916709029633e-10
1974,1,1,CADC0872,1.0,0.11615384615384615,0.02906976744186046,3.4288615382857574e-05,8.452986763963388e-10,2.2732686085143977e-05,0.025095993593800384,0.20840257324114517,0.021739130434782608,0.2,0.25,0.008333333333333333,0.0078125,3.224889719035966e-10,1.8292020133973774e-10,0.03927463149728472,0.11538461538461539,7.628968410682957e-10,7.958635007576979e-10
1975,0,0,CADC0872,1.0,0.11615384615384615,0.02906976744186046,3.562433586987511e-05,6.911991185270964e-10,2.0039756066219878e-05,0.015343439343990684,0.24503249898309315,0.0,0.2,0.25,0.029166666666666667,0.04296875,5.505422795672123e-11,2.902561867305506e-12,0.03927463149728472,0.11538461538461539,6.290423844987732e-10,6.582752093485746e-10
1976,0,1,CADC0872,1.0,0.10769230769230768,0.027131782945736434,3.7068585655987544e-05,7.705263298446359e-10,2.145761236798144e-05,0.015500988371552588,0.24026055159807438,0.0,0.2,0.25,0.016666666666666666,0.0390625,6.999287652974049e-11,4.8073896111343215e-12,0.036316912335143524,0.1076923076923077,7.428688578571486e-10,7.699131871345085e-10
1977,0,1,CADC0872,1.0,0.11538461538461538,0.02906976744186046,3.6208782197812844e-05,1.3466723559414557e-09,3.0175908820827586e-05,0.027003613950356498,0.1970199057295143,0.0,0.2,0.25,0.016666666666666666,0.046875,9.940773349302455e-11,3.140916945970015e-12,0.038741272304111715,0.11538461538461539,1.2049698111757339e-09,1.2435166211167582e-09
1978,0,1,CADC0872,1.0,0.1423076923076923,0.035852713178294575,3.4600991369947255e-05,3.321245238850747e-09,5.08558507450286e-05,0.010853696233430153,0.2607382996017923,0.0,0.2,0.25,0.016666666666666666,0.06640625,1.871688123715926e-10,6.006010678659408e-12,0.04722653219550039,0.1423076923076923,2.4607022315354753e-09,2.5379862962677932e-09
1979,0,1,CADC0872,1.0,0.15000000000000002,0.0377906976744186,3.5695303668422395e-05,3.959753280948757e-09,5.6114492100226e-05,0.011616008517060676,0.2543746398085646,0.0,0.2,0.25,0.016666666666666666,0.05859375,2.0198262536976139e-10,4.5299231054415636e-12,0.04965089216446858,0.15,2.801510033733984e-09,2.8906805338746123e-09
1980,0,1,CADC0872,1.0,0.15384615384615385,0.03875968992248062,3.698292794373623e-05,2.2450409828627234e-09,4.0703979756875375e-05,0.03317855486345677,0.16128529639185074,0.0,0.2,0.25,0.03333333333333333,0.0625,9.081000752321719e-11,4.925487131344263e-12,0.05086307214895268,0.15384615384615385,1.562672939470976e-09,1.6183128154218069e-09
